0,afk,akun,aplikasi,bagus,baik,banget,bintang,bug,buruk,cuman,data,developer,download,event,game,game bagus,gamenya,ganti,gb,gitu,gk,grafik,gua,gw,habis,hero,hp,imbang,in,jaring,jaring bagus,jelek,kadang,kalah,kali,karna,kasih,kasih bintang,kredit,kurang,lag,lancar,langsung,lawan,legend,legends,loading,login,main,main game,masuk,match,merah,ml,mlbb,mobile,mobile legends,mode,mohon,mohon baik,moonton,musuh,ngelag,nyaman,orang,pakai,pake,parah,pas,ping,player,ram,rank,sampe,seru,simpan,sinyal,sinyal bagus,sistem,skin,solo,stabil,stuck,suka,susah,tanding,team,teman,terima,terima kasih,terimakasih,tim,tolong,tolong baik,turun,udah,udh,ulang,update,wifi,status,aktual,sentimen
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592518433445209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.431945622001443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9216970740486312,0.0,0.0,0.0,0.0,0.7115281031536945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
140,0.6333999997256899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1731711851993321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2386239515846173,0.1806160512762985,0.0,0.0,0.0,0.0,0.0,0.1997585454195119,0.2151917374470114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1519849882064791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1640447627195175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3253048496642228,0.0,0.2135346270372057,0.0,0.2386239515846173,0.0,0.1778795797683637,0.0,0.0,0.0,0.0,0.0,0.0,0.3116775772495025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
141,0.2563761903651602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2825365042905089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2944689389093066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2425639480094073,0.2613042526142282,0.0,0.0,0.0,0.6300353167402961,0.2811759189354594,0.0,0.0,0.0,0.0,0.2123057746798472,0.0,0.3068454904288806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5470310478204049,0.0,0.0,0.0,0.0,0.0,0.2897576554956068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583068098214401,0.0,0.0,0.0,0.0,1.0,negatif,negatif
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2326771211804191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1731711851993321,0.0,0.2024027447055276,0.0,0.2612364044616957,0.0,0.0,0.0,0.0,0.0,0.0,0.162997431858723,0.0,0.0,0.0,0.0,0.0,0.0,0.2452403035508932,0.0,0.0,0.0,0.0,0.8607669497880458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2526962862355488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1640447627195175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2044669399885435,0.4270692540744115,0.2326771211804191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1558387886247512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775636797405517,0.0,0.0,0.4665459385941145,0.0,0.0,0.0,0.1731847713498932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2448606707552674,0.0,0.0,0.0,0.4572824420748993,0.0,0.0,0.0,0.0,0.0,0.0,0.2590971664346869,0.0,0.0,0.1857675528448663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5228926811684622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2460289290685269,0.4665459385941145,0.0,0.0,0.0,0.0,0.0,0.1217706303511732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
144,0.0,0.5990261017063209,0.0,0.0,0.0,0.0,0.4606605073606191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5650730085810179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4205585926269494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3958509059426131,0.6098812312745953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5226085052284564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
145,0.0,0.0,0.0,0.0,0.0,0.8108289211341215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9888777650167816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624881909873712,0.0,0.3048549613832662,0.141346225135325,0.2532683606827476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3136350043547517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
146,0.0,0.0,0.0,0.0,0.0,0.0,0.3224623551524334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3955511060067126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2770956341598292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0974778609797584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4295836866004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2788760966231798,0.0,0.2724971228356468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649259406620772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
147,0.0,0.0,0.0,0.0,0.1257719965239814,0.0,0.0,0.0,0.0,0.0,0.2562557680548896,0.0,0.0,0.0,0.2472194412541953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5551273594811034,0.0,0.0,0.2332729692970572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2286412210374496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1885253531516749,0.0,0.0,0.2668230386826354,0.0,0.0,0.0,0.1742975603894874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5336460773652709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1217706303511732,0.2484330716202642,0.0,0.2260184585937601,0.0,0.0,0.0,0.2342419809555551,1.0,negatif,negatif
148,0.0,0.0,0.0,0.0,0.2515439930479628,0.0,0.0,0.6546219369885046,0.0,0.0,0.0,0.0,0.0,0.4590810342564118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5551273594811034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4993414716525509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5336460773652709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4520369171875203,0.0,0.0,0.0,0.0,1.0,negatif,negatif
149,0.0,0.0,0.0,0.4019201822023626,0.0,0.0,0.0,0.5236975495908037,0.0,0.0,0.0,0.0,0.0,0.0,0.7911022120134252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.731651907319839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8245130289460585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
150,0.1196422221704081,0.0,0.0,0.0669866970337271,0.0670783981461234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318503686689042,0.0,0.0,0.0,0.0,0.0,0.0,0.2624308576730954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5408809569251327,0.0,0.0,0.0,0.1305923577361426,0.0,0.0,0.0,0.3658259536599195,0.05653849005413,0.0,0.0,0.0,0.0,0.0,0.138185155431833,0.0,0.0,0.0990760281839287,0.1470082405727357,0.0,0.0,0.2828795421679271,0.0,0.0,0.0,0.2846112412614778,0.1374188381576764,0.0,0.0,0.0,0.0,0.1816647485570978,0.0,0.0,0.138185155431833,0.1276405778247611,0.1345184589246887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2498581130192587,1.0,negatif,negatif
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3785494564798098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4632316844850205,0.0,0.0,0.0,0.0,0.4064732818443549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2870827555011273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3027745809284964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0330351645837936,0.0,0.0,0.0,0.0,0.2164811206243079,0.0,0.0,0.4018105930555736,0.0,0.0,0.0,0.0,1.0,negatif,negatif
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3595919145515569,0.0,0.0,0.2519051219634811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332569048781745,0.0,0.0,0.3379181851474662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2535237242028907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2513719292859903,0.0,0.3300080599665907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3881062380838334,0.339306137159356,0.0,0.240841764238252,0.1771209168744338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
153,0.1495527777130101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1648129608361302,0.0,0.0,0.0,0.0,0.1561613206370367,0.2848432007430345,0.0,0.0,0.0,0.1737118816818827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2839120923598573,0.0,0.0,0.0,0.547549281754049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3312440954936856,0.1414956363388209,0.3048549613832662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1256835687677833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135404678481861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1640192860456846,0.0,0.0,0.0,0.0,0.0,0.0,0.0811804202341154,0.0,0.0,0.1506789723958401,0.1672889366890803,0.1056715312717037,0.1747159463310102,0.0,1.0,negatif,negatif
154,0.2760974357778648,0.0,0.0,0.1545846854624471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3416168366037559,0.1790019194355639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3263994717322236,0.0,0.0,0.0,0.0,0.0,0.0,0.3057637804557098,0.0,0.2814045797383996,0.0,0.233786179091767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3120467059183458,0.0,0.0,0.3028048357766486,0.0,0.0,0.3283975860709359,0.0,0.0,0.0,0.0,0.0,0.2168583418012438,0.0,0.0,0.0,0.3225525163034035,0.0,1.0,negatif,negatif
155,0.0,0.0,0.0,0.0,0.1676959953653085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3296259216722604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3474237633637654,0.0,0.0,0.0,0.0,0.3048549613832662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2304242685121578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7747763734378452,0.3557640515768472,0.0,0.0,0.4415432344367953,0.1623608404682309,0.3312440954936856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0787757436546703,0.0,0.0,0.0,0.0,0.0,0.3107380371742194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4037289887135297,0.0,0.0,0.0,0.3595919145515569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2762927571084519,0.3379181851474662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2348858908645587,0.0,0.0,0.0,0.0,0.0,0.0,0.3955824288326491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3881062380838334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
157,0.3988074072346936,0.0,0.0,0.0,0.223594660487078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4395012288963473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3271011275987384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3411636524107861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4130111151802364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8509371854984076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4659091902160273,0.0,1.0,negatif,negatif
158,0.0,0.0,0.0,0.0,0.2515439930479628,0.0,0.0,0.0,0.0,0.0,0.5125115361097792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5303991415648635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4244869090164629,0.0,0.0,0.0,0.0,0.0,0.4920578581370539,0.0,0.0,0.0,0.0,0.3715351056897327,0.0,0.5369796082505411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5336460773652709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
159,0.0,0.0,0.0,0.2512001138764766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4944388825083907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5211356450456481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3838091089621344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464637504577766,0.5512809021477592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4786521668428543,0.5044442209675828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
160,0.2991055554260202,0.0,0.0,0.1674667425843177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6097099227665324,0.0,0.0,0.0,0.3675206014318394,0.0,0.0,0.0,0.0,0.0,0.2476900704598217,0.0,0.0,0.0,0.0,0.2513671375355666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9573043336857086,0.3362961473117218,0.0,0.0,0.0,0.3296259216722604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
161,0.0,0.0,0.0,0.0,0.1547963034141309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1521350407718125,0.0,0.0,0.0,0.0,0.0,0.0,0.1514024178883243,0.1787945477164258,0.317120395748484,0.0,0.0,0.0,0.2646805123072284,0.0,0.512425254905634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3206988584896296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3304489896926407,0.0,0.1631997358661118,0.2320312038789846,0.0,0.0,0.0,0.0,0.0,0.0,0.3217801114882844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1336899223002015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1498715450475978,0.1528818902278549,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290943083106002,0.0,0.0,0.4555658098753592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4714659036132119,0.4507341307709439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4064732818443549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3302534272797623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4096941192747163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3359947617846869,0.0,0.0,0.0,0.0,0.0,0.4147075009725462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
163,0.0,0.0,0.0,0.0,0.0,0.2027072302835303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2472194412541953,0.0,0.0,0.0,0.0,0.0,0.4272648011145517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2472194412541953,0.6388022078096791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4572824420748993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1614840499693841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2460289290685269,0.0,0.2905411400391919,0.0,0.0,0.0,0.4967361387413948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
164,0.0,0.0,0.0,0.0,0.0628859982619907,0.0,0.1007694859851354,0.0,0.127441043192483,0.0,0.0,0.0,0.0,0.0,0.6180486031354884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5551273594811034,0.0,0.0,0.0,0.0,0.0,0.3499094539455859,0.0865923856749466,0.1334115193413177,0.0,0.0,0.1267689742793279,0.0,0.0,0.0,0.0,0.1230144645342634,0.0,0.0,0.2286412210374496,0.0530048344257469,0.0,0.0,0.0,0.0,0.0,0.1295485832173434,0.1041263687545365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1171209904777775,0.0871487801947437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1334115193413177,0.0,0.0,0.0,0.0,0.0,0.0,0.1166364846485286,0.0,0.0608853151755866,0.0,0.0,0.0,0.0,0.0,0.393110879244773,0.0,1.0,negatif,negatif
165,0.0,0.0,0.0,0.1182118182948125,0.0,0.0,0.0,0.0,0.2398890224799681,0.0,0.0,0.0,0.0,0.0,0.4653542423608383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7837092133850871,0.136883820744843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2452403035508932,0.0,0.0,0.0,0.0,0.4303834748940229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2425038320429584,0.2559651010093611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2326771211804191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3116775772495025,0.0,0.0,0.0,0.0,0.0,0.0,0.2466578065849556,0.0,1.0,negatif,negatif
166,0.0,0.0,0.0,0.0,0.1183736437872766,0.0,0.1896837383249608,0.1540286910561187,0.0,0.0,0.0,0.0,0.0,0.0,0.6980313635412576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1731711851993321,0.0,0.0,0.2425038320429584,0.5224728089233914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1997585454195119,0.0,0.0,0.0,0.0,0.0,0.2315566391233195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2425038320429584,0.0,0.2204630408993459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1626524248321114,0.0,0.0,0.0,0.0,0.0,0.1778795797683637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1658328496127158,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
167,0.0,0.0,0.0,0.2153143833226942,0.0,0.1158327030191602,0.0,0.0935174195697863,0.0,0.0,0.0,0.0,0.0,0.0,0.2825365042905089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1332988395983184,0.0,0.1216766110113674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4217638784031891,0.0,0.0,0.2613042526142282,0.0,0.1085435831497489,0.0,0.0,0.0,0.0,0.4441665710308918,0.3570046928726968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1426689919007288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1168580639435327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3784656295172531,0.0,0.0,0.0,0.12915340491072,0.0,0.0,0.0,0.0,1.0,negatif,negatif
